Date,Close,High,Low,Open,Volume,Stock,Daily Return,Cumulative Return,Running_Max,Drawdown,MA20,MA50,MA200,Volatility_30D
2015-10-29,18.162109375,18.222852319048183,17.885392090917662,17.96975714795029,1247261,1180.SR,0.015471632638544675,0.9835904975882243,1.2967893832034734,-0.24151869969936857,18.25254907608032,18.364114074707032,20.774478483200074,0.012201799612257137
2015-11-01,18.070999145507812,18.13849146423185,17.885396234498383,17.969761311076205,998439,1180.SR,-0.005016500430153781,0.9786563154339778,1.2967893832034734,-0.24532362146859032,18.2660475730896,18.331515464782715,20.77044708251953,0.01210417163788691
2015-11-02,17.966384887695312,18.138489054635077,17.88539385852389,17.969758923894286,1093515,1180.SR,-0.005789068826252741,0.9729908066666836,1.2967893832034734,-0.24969249496545576,18.26385440826416,18.303033866882323,20.767953443527222,0.012047899298136199
2015-11-03,17.801029205322266,17.96975933996987,17.801029205322266,17.885394272646067,1188615,1180.SR,-0.009203614606202448,0.9640357742667454,1.2967893832034734,-0.2565980360779351,18.255418014526366,18.270435218811034,20.763396558761595,0.011594632615678172
2015-11-04,17.8482723236084,17.88539315688453,17.6322979707022,17.801028094823753,1205947,1180.SR,0.002653954315855467,0.9665942811704996,1.2967893832034734,-0.2546250812273687,18.24040126800537,18.267668037414552,20.75866370201111,0.011237312439818695
2015-11-05,17.645797729492188,17.88539421091066,17.63229900981287,17.88539421091066,320021,1180.SR,-0.011344212506685714,0.9556290302371544,1.2967893832034734,-0.26308077270307895,18.208005142211913,18.288860511779784,20.752094135284423,0.011251544741014882
2015-11-08,17.311710357666016,17.547932787264,17.210472541355074,17.547932787264,1150285,1180.SR,-0.01893297072468403,0.9375361337840161,1.2967893832034734,-0.27703284285994845,18.135451221466063,18.270637702941894,20.74302981376648,0.011736439265319216
2015-11-09,17.42982292175293,17.463568432786513,17.294838303001136,17.294838303001136,486187,1180.SR,0.0068226975640572896,0.9439326592802,1.2967893832034734,-0.2721002565980356,18.07453966140747,18.25093006134033,20.73290738105774,0.011827152949279005
2015-11-10,17.294837951660156,17.463568078017815,17.210472888481323,17.379203014838986,1531873,1180.SR,-0.007744483159625726,0.9366223886965838,1.2967893832034734,-0.2777374639027079,18.01143455505371,18.217791442871093,20.721285676956178,0.011554201468494734
2015-11-11,17.456817626953125,17.54793204396614,17.210471812351404,17.29483687025509,977835,1180.SR,0.009365781613317692,0.9453945894432599,1.2967893832034734,-0.2709729107221397,17.961827945709228,18.182020645141602,20.711298217773436,0.010435862750430843
2015-11-12,17.294837951660156,17.463568078017815,17.210472888481323,17.463568078017815,694953,1180.SR,-0.00927887767143043,0.9366223886965838,1.2967893832034734,-0.2777374639027079,17.91323366165161,18.156508750915528,20.700500860214234,0.010153940711286611
2015-11-15,16.862892150878906,17.0417457037517,16.80552322861415,16.957380626010355,1008927,1180.SR,-0.02497541763551403,0.9132298533721138,1.2967893832034734,-0.2957762723842233,17.83409938812256,18.125664978027345,20.68589509010315,0.011025152345524186
2015-11-16,17.04511833190918,17.126109366264043,16.87301415395472,16.87301415395472,927675,1180.SR,0.010806342079390907,0.9230985275647648,1.2967893832034734,-0.28816618988318354,17.759014797210693,18.10602481842041,20.672612619400024,0.010986467996318305
2015-11-17,17.04511833190918,17.210474437033817,17.04174429549427,17.04174429549427,1021167,1180.SR,0.0,0.9230985275647648,1.2967893832034734,-0.28816618988318354,17.68544864654541,18.0817276763916,20.657269325256348,0.010990801722545823
2015-11-18,17.041744232177734,17.29483944354671,16.95737916172141,16.95737916172141,593155,1180.SR,-0.00019795108873654765,0.9229157992062224,1.2967893832034734,-0.2883070981608956,17.616775608062746,18.05473083496094,20.638199634552002,0.010773767775214022
2015-11-19,17.203725814819336,17.210475175247478,16.957379952082075,17.126110100859012,935089,1180.SR,0.009504988482091692,0.931688103247618,1.2967893832034734,-0.2815424653261285,17.572399616241455,18.02955638885498,20.619939851760865,0.010825638585959918
2015-11-22,17.88876724243164,18.22285345553222,17.294837770296784,17.294837770296784,2162447,1180.SR,0.03981936442059597,0.9687873313571688,1.2967893832034734,-0.2529339429322266,17.560419654846193,18.014370651245116,20.596449766159058,0.012284644315159238
2015-11-23,17.95625877380371,18.054122550790105,17.80102737484445,17.885392433493,1238581,1180.SR,0.003772844179669388,0.9724424150016171,1.2967893832034734,-0.2501153791069899,17.552995491027833,17.98906105041504,20.574121465682982,0.01228965246516583
2015-11-24,18.047374725341797,18.2228542167206,17.885393953447995,18.054124085084297,1393149,1180.SR,0.005074328271043482,0.9773769070400216,1.2967893832034734,-0.24631021837517175,17.562950611114502,17.969218444824218,20.557606925964354,0.012320772070236333
2015-11-25,18.097997665405273,18.307222707328222,18.054127462526452,18.138492544127043,1151189,1180.SR,0.002805002989847205,0.9801184521864764,1.2967893832034734,-0.24419611628429683,17.573580837249757,17.955180206298827,20.53928466796875,0.012301539093582154
2015-11-26,18.09461784362793,18.222853096233035,18.054122974971616,18.054122974971616,481925,1180.SR,-0.00018675114450950048,0.9799354139437757,1.2967893832034734,-0.2443372635246055,17.570206260681154,17.947283630371093,20.52094551086426,0.01217522306738972
2015-11-29,18.15199089050293,18.307222328481526,17.969762009062514,17.969762009062514,554279,1180.SR,0.003170724431475369,0.9830425191020351,1.2967893832034734,-0.24194126522410742,17.574255847930907,17.937362365722656,20.500420217514037,0.012046369337500067
2015-11-30,18.050750732421875,18.13848983777945,17.969759699753595,18.05412476876652,727871,1180.SR,-0.005577358356543827,0.9775597386932835,1.2967893832034734,-0.24616923044326078,17.578474140167238,17.928723335266113,20.477740049362183,0.012027197884588555
2015-12-01,18.13511085510254,18.13848489052692,18.05411984452447,18.05411984452447,1531615,1180.SR,0.004673496627990215,0.9821283608357255,1.2967893832034734,-0.24264620488366218,17.59517822265625,17.929263191223143,20.457130355834963,0.012067779813768593
2015-12-02,18.192481994628906,18.307218530923354,18.138488406214382,18.138488406214382,666959,1180.SR,0.0031635394999653954,0.9852353626992656,1.2967893832034734,-0.2402502862373629,17.612388706207277,17.93668731689453,20.438456182479857,0.012051187008593756
2015-12-03,17.969757080078125,18.222852250220072,17.969757080078125,18.13848719350609,443099,1180.SR,-0.01224268984388921,0.9731734317305067,1.2967893832034734,-0.24955166634194248,17.62858667373657,17.935944862365723,20.418668384552003,0.01182450246494655
2015-12-06,17.885393142700195,17.969758204694063,17.885393142700195,17.969758204694063,505433,1180.SR,-0.004694773390757634,0.968604602998626,1.2967893832034734,-0.2530748512099388,17.65727081298828,17.933515129089354,20.400931768417358,0.011845174037440084
2015-12-07,17.801029205322266,17.885394272646067,17.716664137998464,17.885394272646067,849289,1180.SR,-0.004716918253058533,0.9640357742667454,1.2967893832034734,-0.2565980360779351,17.67583112716675,17.92939811706543,20.382773332595825,0.011870695138569263
2015-12-08,17.46356773376465,17.632297856796193,17.46356773376465,17.632297856796193,1057717,1180.SR,-0.01895741351049074,0.9457601494550646,1.2967893832034734,-0.27069101451251654,17.684267616271974,17.924336242675782,20.362927589416504,0.012091148700838626
2015-12-09,17.460195541381836,17.547934648206994,17.37920450735885,17.37920450735885,462467,1180.SR,-0.00019309870893635672,0.9455775243912413,1.2967893832034734,-0.2708318431360299,17.684436511993407,17.90942050933838,20.34306498527527,0.012080532561558102
2015-12-10,17.37920379638672,17.46356886335947,17.37920379638672,17.37920379638672,1103261,1180.SR,-0.004638650512427622,0.9411913207231839,1.2967893832034734,-0.27421419938051284,17.688654804229735,17.89889175415039,20.322797422409057,0.01170245929901632
2015-12-13,17.028247833251953,17.210476719233284,16.957381473362208,17.210476719233284,907873,1180.SR,-0.020194018508933764,0.9221848857720522,1.2967893832034734,-0.288870731271744,17.69692258834839,17.883436126708986,20.300775079727174,0.012182347566897506
2015-12-14,16.869638442993164,17.21047272865462,16.839266969038484,17.041742603863884,1051779,1180.SR,-0.009314486834579916,0.9135952067944798,1.2967893832034734,-0.29549453548299776,17.68814859390259,17.860623931884767,20.277959690093994,0.012237954483743197
2015-12-15,16.896635055541992,17.126108134516265,16.873012940410113,17.041743069814217,661661,1180.SR,0.0016003077149553402,0.9150572402522592,1.2967893832034734,-0.29436710995290305,17.68072443008423,17.839161491394044,20.25527928352356,0.012178253007071257
2015-12-16,17.355581283569336,17.379203398796594,16.957378073583087,17.041743138625787,2017699,1180.SR,0.02716198974048467,0.9399120156239473,1.2967893832034734,-0.27520071663289525,17.696416282653807,17.823300971984864,20.234893608093262,0.013252608071613286
2015-12-17,17.794279098510742,18.05412364943764,17.463568202960705,17.463568202960705,2326917,1180.SR,0.025277045336229875,0.963670214254941,1.2967893832034734,-0.256879932287558,17.725943946838377,17.813312149047853,20.21670142173767,0.013922175050471369
2015-12-20,17.311710357666016,17.80102797169569,17.210472541355074,17.80102797169569,668127,1180.SR,-0.02711931953934088,0.9375361337840162,1.2967893832034734,-0.27703284285994834,17.697091102600098,17.784290580749513,20.194035549163818,0.014386111043142415
2015-12-21,17.1362361907959,17.379208055156408,17.041747704570845,17.294842967510014,716413,1180.SR,-0.010136154270419251,0.928033122897889,1.2967893832034734,-0.2843609494971664,17.656089973449706,17.754054222106934,20.170904483795166,0.014445888834623192
2015-12-22,17.433197021484375,17.463568496448808,17.041743170447628,17.126108235647866,737051,1180.SR,0.017329408125687396,0.9441153876387427,1.2967893832034734,-0.2719593483203233,17.625381088256837,17.731579360961913,20.147609548568724,0.014732744003390308
2015-12-23,17.166601181030273,17.463566537672857,17.041741258985105,17.379201481935308,667087,1180.SR,-0.015292423995756699,0.9296775748300529,1.2967893832034734,-0.283092854651956,17.578811264038087,17.705932388305666,20.12339379310608,0.014900451983211108
2015-12-24,17.10585594177246,17.29483410468887,17.041738971449522,17.126104015862637,632671,1180.SR,-0.003538571125246248,0.9263878446079703,1.2967893832034734,-0.28562968157596724,17.529373168945312,17.682715034484865,20.098874311447144,0.01481983085773596
2015-12-27,17.095735549926758,17.21047208196554,17.041741963514898,17.12610702274022,317297,1180.SR,-0.0005916331740517533,0.9258397628270619,1.2967893832034734,-0.2860523267549048,17.476560401916505,17.6557181930542,20.075540742874146,0.014067154662374189
2015-12-28,17.142976760864258,17.294834098212686,17.04173896506811,17.04173896506811,570359,1180.SR,0.0027633330428828984,0.9283981664360968,1.2967893832034734,-0.2840794515585372,17.431171703338624,17.627641525268555,20.054092044830323,0.013941066033208046
2015-12-29,17.294837951660156,17.379203014838986,16.839267125417955,17.126107825302494,1221019,1180.SR,0.008858507650933989,0.9366223886965841,1.2967893832034734,-0.2777374639027077,17.389158058166505,17.603209457397462,20.033814821243286,0.01402838211545346
2015-12-30,17.126108169555664,17.37920336417964,17.126108169555664,17.37920336417964,469219,1180.SR,-0.009756077656009277,0.9274846279381033,1.2967893832034734,-0.2847839132928991,17.335839366912843,17.577427520751954,20.01228178024292,0.01415461741230126
2015-12-31,17.237472534179688,17.294840166580087,16.957379870646818,17.126110018613453,616745,1180.SR,0.006502607803329896,0.9335156967172021,1.2967893832034734,-0.2801331435864104,17.29922513961792,17.560352058410643,19.991305561065673,0.014097502107710786
2016-01-03,17.37920379638672,17.46356886335947,17.126108595468466,17.210473662441217,942695,1180.SR,0.008222276318410104,0.9411913207231841,1.2967893832034734,-0.2742141993805126,17.273915672302245,17.54536880493164,19.96815281867981,0.01206641105994677
2016-01-04,16.96412467956543,17.379200577721363,16.957375320980553,17.379200577721363,1283185,1180.SR,-0.023883667035861977,0.9187122206019884,1.2967893832034734,-0.2915486257818649,17.232070446014404,17.52255645751953,19.94333685874939,0.012735617138228773
2016-01-05,17.001253128051758,17.126113099562613,16.839272311340867,16.9573829212418,1022005,1180.SR,0.0021886451076991165,0.9207229556089923,1.2967893832034734,-0.2899980771476398,17.20895471572876,17.505616073608397,19.924064712524412,0.012692618954242974
2016-01-06,16.37694549560547,17.04174259903121,16.265584282675686,17.04174259903121,1639695,1180.SR,-0.036721271528872945,0.8869128379532081,1.2967893832034734,-0.3160702505427232,17.15479221343994,17.475447120666505,19.902083187103273,0.014153646309077773
2016-01-07,15.482673645019531,16.198088876624062,15.354438414299892,16.198088876624062,2244595,1180.SR,-0.05460553378686539,0.8384824890143495,1.2967893832034734,-0.35341659958455485,17.059965705871583,17.421858406066896,19.8756303024292,0.016959506957497168
2016-01-10,15.482673645019531,15.48267364501953,15.48267364501953,15.48267364501953,0,1180.SR,0.0,0.8384824890143495,1.2967893832034734,-0.35341659958455485,16.98268699645996,17.37009189605713,19.849177417755126,0.016916385400412078
2016-01-11,15.482673645019531,15.48267364501953,15.48267364501953,15.48267364501953,0,1180.SR,0.0,0.8384824890143495,1.2967893832034734,-0.35341659958455485,16.91333875656128,17.320417671203614,19.826021900177,0.016942129466055347
2016-01-12,14.585028648376465,15.185707326230924,14.54453250197783,15.185707326230924,2272239,1180.SR,-0.05797738925613927,0.7898694633643081,1.2967893832034734,-0.3909038170769993,16.797758436203004,17.256097660064697,19.79755380153656,0.019396948126764842
2016-01-13,14.048470497131348,14.713266310910356,14.004600304406054,14.612028493882411,2464875,1180.SR,-0.03678828229828979,0.7608115225672633,1.2967893832034734,-0.41331141940118143,16.632402896881104,17.180101623535155,19.7676394367218,0.020032588350146797
2016-01-14,13.731254577636719,14.274565685943726,13.667137605388165,14.207073390924561,1757245,1180.SR,-0.022580103617643177,0.7436323195541976,1.2967893832034734,-0.42655890834239074,16.429251670837402,17.101810760498047,19.73613899230957,0.02018957877142012
2016-01-17,13.397171020507812,13.498408829265589,12.755996086194266,13.498408829265589,2847629,1180.SR,-0.024330155357618066,0.7255396296904981,1.2967893832034734,-0.44051081919086243,16.23352470397949,17.023519973754883,19.70461678504944,0.020371819954584074
2016-01-18,13.491663932800293,14.173333958620553,13.36342864606149,13.430920969992913,1716655,1180.SR,0.007053198928925752,0.7306570050295244,1.2967893832034734,-0.4365646307000338,16.051296091079713,16.94475679397583,19.671918387413026,0.020577048314389838
2016-01-19,14.122710227966309,14.173329777810512,13.565901616223215,13.734631732625722,2018347,1180.SR,0.04677305173840307,0.7648320629287969,1.2967893832034734,-0.41021103902052025,15.885771751403809,16.881314239501954,19.642787351608277,0.022852611364564016
2016-01-20,13.039463996887207,13.802124891135566,12.992219767339003,13.802124891135566,1821439,1180.SR,-0.07670243271960775,0.7061675830802021,1.2967893832034734,-0.45544928711881616,15.679414892196656,16.792967166900635,19.60299038410187,0.026124994345162803
2016-01-21,12.394911766052246,12.99221641547444,12.35104158394326,12.99221641547444,4388583,1180.SR,-0.049430883891303234,0.6712610952731624,1.2967893832034734,-0.4823669101801724,15.443867683410645,16.694968643188478,19.559970655441283,0.027108038395571427
2016-01-24,12.917976379394531,13.633392948827902,12.75599563366675,13.633392948827902,2774789,1180.SR,0.04219994649537395,0.6995882775781159,1.2967893832034734,-0.4605228214855406,15.234979724884033,16.616070327758788,19.518732986450196,0.02871178493779572
2016-01-25,12.83023738861084,12.992218135564226,12.72225022397525,12.992218135564226,1124967,1180.SR,-0.006792007370724384,0.694836668840333,1.2967893832034734,-0.46418695445834834,15.019342756271362,16.531772708892824,19.477473254203797,0.028713802447860357
2016-01-26,12.975345611572266,12.992218364974155,12.6547581477021,12.823488256338127,984081,1180.SR,0.011309862675669136,0.7026951761469366,1.2967893832034734,-0.4581269824934402,14.803368139266968,16.450377254486085,19.43443920612335,0.02888783529175254
2016-01-27,13.056337356567383,13.295935126139387,12.958474856819187,12.9922203688277,1298861,1180.SR,0.0062419720768658316,0.7070813798149941,1.2967893832034734,-0.4547446262489573,14.599879598617553,16.370669116973875,19.389310240745544,0.028246325315790896
2016-01-28,13.4646635055542,13.565901315691207,13.093456485307039,13.127203280225107,2102091,1180.SR,0.03127417267457688,0.7291947649823063,1.2967893832034734,-0.4376922155385262,14.41123914718628,16.295887870788576,19.346222906112672,0.02851756648358349
2016-01-31,14.18682861328125,14.5107901304964,13.835869659310521,14.004599777106991,2563819,1180.SR,0.053634099911160416,0.7683044698620625,1.2967893832034734,-0.4075333436458962,14.251620388031006,16.221849098205567,19.30382987976074,0.030477564543040653
2016-02-01,14.065343856811523,14.139585526568025,13.903363085140855,14.139585526568025,1741065,1180.SR,-0.00856320744976058,0.7617253193020553,1.2967893832034734,-0.41260675853132234,14.10668134689331,16.14403079986572,19.259162855148315,0.030471839366139133
2016-02-02,13.754878044128418,13.903361365273806,13.700884460250617,13.903361365273806,996863,1180.SR,-0.022073105061896747,0.7449116763007942,1.2967893832034734,-0.4255723512629086,13.944362592697143,16.058180866241454,19.214610075950624,0.030275388739287062
2016-02-03,13.545653343200684,13.565901420307673,13.194694397197868,13.532154625129358,1715269,1180.SR,-0.015210945546481724,0.7335808653556445,1.2967893832034734,-0.434309938948242,13.802797985076904,15.967133979797364,19.168594541549684,0.030274661828075818
2016-02-04,13.687389373779297,14.00460157247158,13.667141293616844,13.90336374627692,1443199,1180.SR,0.010463580234006065,0.7412567475984249,1.2967893832034734,-0.4283907956068471,13.713033771514892,15.87898941040039,19.12243773460388,0.030443984514871097
2016-02-07,13.481539726257324,13.667142640456053,13.363427844633456,13.667142640456053,646661,1180.SR,-0.015039365206948485,0.7301087166591773,1.2967893832034734,-0.43698743518736904,13.612977075576783,15.785580387115479,19.074968390464782,0.03045419401018722
2016-02-08,13.495036125183105,13.700885798803732,13.430917853039322,13.599647980055666,503443,1180.SR,0.0010011021886093818,0.7308396300933476,1.2967893832034734,-0.43642380207652054,13.51359519958496,15.694466094970704,19.027049865722656,0.03043554402069335
2016-02-09,13.42416763305664,13.464663787807224,13.329679179922532,13.329679179922532,392829,1180.SR,-0.005251448863794916,0.7270016631482776,1.2967893832034734,-0.4393833936607676,13.45555214881897,15.600247230529785,18.974443893432618,0.030282815976763768
2016-02-10,13.187947273254395,13.430917779456875,13.160949835171508,13.295934450968542,923001,1180.SR,-0.017596648541587046,0.7142088703927081,1.2967893832034734,-0.4492483670490963,13.412525987625122,15.500156536102295,18.920656819343566,0.0303326316207185
2016-02-11,12.894354820251465,13.262186515052733,12.688503878118379,13.228441007654249,1512951,1180.SR,-0.022262179770641377,0.698309024126239,1.2967893832034734,-0.4615092989108236,13.370680999755859,15.398648490905762,18.86848494529724,0.030305728247028315
2016-02-14,12.78636646270752,13.262185281704344,12.688502698120963,13.093455185786201,905107,1180.SR,-0.008374855434747475,0.6924607870004021,1.2967893832034734,-0.4660190806854013,13.340140771865844,15.296667957305909,18.816406445503233,0.03012803308915618
2016-02-15,12.982096672058105,13.02596557919154,12.823489937211692,12.823489937211692,425919,1180.SR,0.01530772717342721,0.703060787806101,1.2967893832034734,-0.45784504645671753,13.314662408828735,15.200289306640625,18.76657320022583,0.030342295192879346
2016-02-16,13.130577087402344,13.32967866837163,13.093456257293202,13.093456257293202,935131,1180.SR,0.011437321651118104,0.711101920176528,1.2967893832034734,-0.451644245868296,13.265055751800537,15.113629493713379,18.71649905204773,0.030500461112224143
2016-02-17,13.123828887939453,13.194695231330979,12.958474086692558,12.958474086692558,613285,1180.SR,-0.000513930150820685,0.7107364634594427,1.2967893832034734,-0.45192606242372024,13.26927399635315,15.026902160644532,18.666741151809692,0.030042610745057083
2016-02-18,13.218314170837402,13.329676644254386,13.093454269046429,13.329676644254386,1096773,1180.SR,0.007199521092871031,0.7158534256195915,1.2967893832034734,-0.447980192549687,13.310444116592407,14.943684368133544,18.617588992118836,0.02875069925729942
2016-02-21,12.988845825195312,13.228442298099715,12.992219861340866,13.160949989410227,680227,1180.SR,-0.0173598798361404,0.703426296170546,1.2967893832034734,-0.45756319007419377,13.313987588882446,14.862896327972413,18.568406109809874,0.028824260521848576
2016-02-22,13.198068618774414,13.262185593298684,13.025963196001557,13.093455493416236,785199,1180.SR,0.016107881823745895,0.7147570038209764,1.2967893832034734,-0.44882568204305917,13.332379150390626,14.789464931488038,18.51983603000641,0.029077840568882737
2016-02-23,13.164322853088379,13.228441119921683,13.059711006880104,13.194694324928207,1278845,1180.SR,-0.002556871513611614,0.7129294619987522,1.2967893832034734,-0.4502349639556775,13.341828012466431,14.714818687438965,18.471080560684204,0.02729495644277442
2016-02-24,13.079957962036133,13.160948983736457,12.992218868560348,13.127203475624682,528979,1180.SR,-0.006408600882380711,0.7083605816195118,1.2967893832034734,-0.45375818865077333,13.343009042739869,14.629306221008301,18.420120038986205,0.026553467780534808
2016-02-25,13.083333969116211,13.160949671677265,13.059711854741485,13.127204161801567,490493,1180.SR,0.00025810534635328786,0.7085434132727737,1.2967893832034734,-0.45361720071886236,13.323942565917969,14.53508731842041,18.369543018341066,0.026269999558482235
2016-02-28,13.1609468460083,13.26218464120822,13.127201343377797,13.127201343377797,1358873,1180.SR,0.005932194123860146,0.7127466303454902,1.2967893832034734,-0.4503759518875885,13.272648477554322,14.452072048187256,18.320337338447573,0.025932976644918674
2016-02-29,13.370172500610352,13.39716993398749,13.194693045584382,13.228439837305805,1822185,1180.SR,0.015897462169715215,0.7240774929379996,1.2967893832034734,-0.4416383243751558,13.237889909744263,14.376750774383545,18.271877808570864,0.026068951333199662
2016-03-01,13.47141170501709,13.532154649137214,13.397171330110304,13.397171330110304,2382373,1180.SR,0.007572019314045164,0.7295602216993915,1.2967893832034734,-0.43741039898310186,13.223716592788696,14.2975150680542,18.223724479675294,0.024585435768977863
2016-03-02,13.751502990722656,13.768375743065526,13.49840784365414,13.53215334833988,1064747,1180.SR,0.02079153186308247,0.7447288962948919,1.2967893832034734,-0.4257132993677202,13.234009075164796,14.229213104248046,18.177454929351807,0.020350366762654653
2016-03-03,14.011348724365234,14.105837175614552,13.734631442299143,13.734631442299143,718171,1180.SR,0.018895806067008136,0.7588011490917772,1.2967893832034734,-0.41486168924571065,13.250207042694091,14.167322959899902,18.132901277542114,0.018097788750258335
2016-03-06,14.517539978027344,14.578282925462041,14.37580600491016,14.510790618611413,2105903,1180.SR,0.036127232546989685,0.7862145346619388,1.2967893832034734,-0.3937222614209378,13.302007055282592,14.115759048461914,18.09064522743225,0.017688012337813763
2016-03-07,14.40617847442627,14.578283933157252,14.375806998609551,14.544537133744917,509377,1180.SR,-0.007670824655528596,0.7801836208249191,1.2967893832034734,-0.3983729116461281,13.34756417274475,14.061023082733154,18.04791570186615,0.01770730171007823
2016-03-08,14.477045059204102,14.544536078514644,14.40955275258488,14.477045059204102,1041267,1180.SR,0.004919179982646682,0.7840214844752699,1.2967893832034734,-0.3954133997160797,13.400208044052125,14.004667224884033,18.006840453147888,0.017654929614679255
2016-03-09,14.37580680847168,14.477045918060902,14.37580680847168,14.477045918060902,167775,1180.SR,-0.006993018970266829,0.7785388073612376,1.2967893832034734,-0.39964128528103426,13.459601020812988,13.949661197662353,17.967025561332704,0.01775702369877843
2016-03-10,14.264443397521973,14.443296898968942,14.240821285531187,14.409551392498834,607469,1180.SR,-0.007746585108814985,0.7725077902294984,1.2967893832034734,-0.40429201516042357,13.528105449676513,13.8902006149292,17.926670532226563,0.01705753022737946
2016-03-13,14.065343856811523,14.274568859305878,14.038346417878708,14.2408233479486,898679,1180.SR,-0.013957750412121772,0.7617253193020553,1.2967893832034734,-0.41260675853132234,13.592054319381713,13.823923416137696,17.885669975280763,0.014242685144284815
2016-03-14,13.937103271484375,14.105833338420767,13.903357773020398,14.004595555720583,429245,1180.SR,-0.009117486684482645,0.7547802988460856,1.2967893832034734,-0.4179623085889682,13.639804649353028,13.763382987976074,17.842878293991088,0.014254277833622368
2016-03-15,13.73463249206543,13.937108128020629,13.63339467408783,13.937108128020629,621003,1180.SR,-0.014527464959896319,0.743815254502179,1.2967893832034734,-0.42641784075628086,13.670007419586181,13.698050575256348,17.79917426109314,0.013917746536980958
2016-03-16,13.744756698608398,13.802125614142636,13.532156367195975,13.70088650288325,691847,1180.SR,0.0007371297738629767,0.744363542872526,1.2967893832034734,-0.42599503626894564,13.701053810119628,13.645406799316406,17.756487455368042,0.01361628390384562
2016-03-17,14.149706840515137,14.173328952451204,13.869614245689542,13.869614245689542,10363231,1180.SR,0.02946215424444265,0.7662940963865762,1.2967893832034734,-0.40908361349042566,13.747623443603516,13.618747463226319,17.717208638191224,0.014504836429758106
2016-03-20,14.409554481506348,14.61203013834925,14.139586509946202,14.173332023650408,1114741,1180.SR,0.01836417135139401,0.7803664524781809,1.2967893832034734,-0.39823192371421723,13.818658876419068,13.597285079956055,17.67896243095398,0.014496630578356375
2016-03-21,14.409554481506348,14.578284624645043,14.409554481506348,14.443299995210554,349947,1180.SR,0.0,0.7803664524781809,1.2967893832034734,-0.39823192371421723,13.879233169555665,13.57582269668579,17.64061622142792,0.014500928649260036
2016-03-22,14.22395133972168,14.510792063257904,14.173331782717023,14.409554236557403,468463,1180.SR,-0.012880560743420366,0.7703148949849082,1.2967893832034734,-0.4059830339742675,13.932214593887329,13.568601150512695,17.601158661842348,0.014703212262416939
2016-03-23,14.072093963623047,14.409554244346339,14.072093963623047,14.240824103984693,600123,1180.SR,-0.010676173762951269,0.7620908793138598,1.2967893832034734,-0.4123248623216994,13.981821393966674,13.569073619842529,17.561141810417176,0.014436458022031922
